# DATA=SAXS PRIOR=GAUSS
  0.119849   1.609047   0.022819
  0.120319   1.559754   0.022724
  0.120790   1.528064   0.022629
  0.121260   1.498939   0.022556
  0.121731   1.464748   0.022502
  0.122201   1.432919   0.022448
  0.122672   1.380342   0.022337
  0.123142   1.355852   0.022269
  0.123613   1.332605   0.022197
  0.124083   1.325646   0.022139
  0.124554   1.318173   0.022090
  0.125024   1.269574   0.022025
  0.125495   1.244494   0.022071
  0.125965   1.227508   0.022380
  0.126436   1.217070   0.022899
  0.126906   1.184956   0.023307
  0.127377   1.158248   0.023602
  0.127847   1.145650   0.023852
  0.128318   1.110668   0.024057
  0.128788   1.088253   0.024240
  0.129259   1.084211   0.024429
  0.129729   1.056017   0.024594
  0.130200   1.012889   0.024748
  0.130670   1.007049   0.024899
  0.131141   1.024043   0.025008
  0.131611   1.017396   0.025062
  0.132082   0.989402   0.024948
  0.132552   0.964528   0.024425
  0.133023   0.950784   0.023741
  0.133493   0.926710   0.023229
  0.133964   0.907545   0.022882
  0.134434   0.902835   0.022608
  0.134905   0.890030   0.022366
  0.135375   0.885495   0.022171
  0.135846   0.884037   0.021981
  0.136316   0.883122   0.021818
  0.136787   0.860616   0.021632
  0.137257   0.842542   0.021505
  0.137728   0.830803   0.021436
  0.138198   0.819224   0.021373
  0.138669   0.812215   0.021305
  0.139139   0.818656   0.021247
  0.139610   0.830241   0.021195
  0.140080   0.814113   0.021139
  0.140551   0.801880   0.021096
  0.141021   0.801261   0.021041
  0.141492   0.790730   0.020980
  0.141962   0.789423   0.020949
  0.142433   0.792788   0.020910
  0.142903   0.790826   0.020865
  0.143374   0.779787   0.020820
  0.143844   0.768599   0.020771
  0.144315   0.766780   0.020724
  0.144785   0.787353   0.020703
  0.145256   0.790730   0.020664
  0.145726   0.773176   0.020627
  0.146197   0.764269   0.020590
  0.146667   0.766699   0.020535
  0.147138   0.758912   0.020489
  0.147608   0.758665   0.020467
  0.148079   0.764655   0.020430
  0.148549   0.772554   0.020409
  0.149019   0.767497   0.020390
  0.149490   0.757011   0.020454
  0.149960   0.772096   0.020796
  0.150431   0.772251   0.021285
  0.150901   0.779342   0.021672
  0.151372   0.771163   0.021964
  0.151842   0.771233   0.022201
  0.152313   0.767150   0.022264
  0.152783   0.756444   0.021859
  0.153254   0.761992   0.021395
  0.153724   0.783909   0.021064
  0.154195   0.799804   0.020825
  0.154666   0.789370   0.020624
  0.155136   0.774660   0.020464
  0.155607   0.773378   0.020382
  0.156077   0.786906   0.020326
  0.156548   0.794546   0.020249
  0.157018   0.781278   0.020146
  0.157489   0.770034   0.020032
  0.157959   0.759061   0.019933
  0.158430   0.766754   0.019865
  0.158900   0.769727   0.019829
  0.159370   0.775235   0.019809
  0.159841   0.788029   0.019830
  0.160311   0.778834   0.019850
  0.160782   0.768769   0.019856
  0.161252   0.765302   0.019851
  0.161723   0.774178   0.019848
  0.162193   0.783337   0.019815
  0.162664   0.767911   0.019763
  0.163134   0.763698   0.019717
  0.163605   0.788690   0.019703
  0.164075   0.786048   0.019677
  0.164546   0.767253   0.019635
  0.165016   0.770023   0.019607
  0.165487   0.787466   0.019591
  0.165957   0.793400   0.019567
  0.166428   0.788444   0.019542
  0.166898   0.784947   0.019498
  0.167369   0.785705   0.019459
  0.167839   0.790803   0.019423
  0.168310   0.784200   0.019388
  0.168780   0.794759   0.019372
  0.169251   0.781770   0.019348
  0.169721   0.775988   0.019328
  0.170192   0.786425   0.019308
  0.170662   0.788087   0.019279
  0.171133   0.791653   0.019252
  0.171603   0.794881   0.019224
  0.172074   0.788074   0.019184
  0.172544   0.783389   0.019148
  0.173015   0.785843   0.019126
  0.173485   0.798827   0.019103
  0.173956   0.799685   0.019070
  0.174426   0.784838   0.019029
  0.174897   0.772019   0.018996
  0.175367   0.784416   0.018994
  0.175838   0.791058   0.018978
  0.176308   0.780327   0.018946
  0.176779   0.774705   0.018922
  0.177249   0.779444   0.018900
  0.177720   0.779536   0.018865
  0.178190   0.782771   0.018837
  0.178661   0.785397   0.018804
  0.179131   0.789109   0.018789
  0.179602   0.793635   0.018768
  0.180072   0.792818   0.018734
  0.180543   0.777391   0.018691
  0.181013   0.765218   0.018666
  0.181484   0.748042   0.018637
  0.181954   0.741240   0.018601
  0.182425   0.752313   0.018584
  0.182895   0.749000   0.018555
  0.183366   0.751852   0.018532
  0.183836   0.766510   0.018518
  0.184307   0.765868   0.018497
  0.184777   0.774968   0.018467
  0.185248   0.778209   0.018460
  0.185718   0.759626   0.018427
  0.186189   0.753836   0.018389
  0.186659   0.744404   0.018367
  0.187130   0.736956   0.018342
  0.187600   0.736491   0.018316
  0.188071   0.733285   0.018276
  0.188541   0.726996   0.018251
  0.189012   0.725357   0.018234
  0.189482   0.710501   0.018204
  0.189953   0.716962   0.018189
  0.190423   0.720748   0.018169
  0.190894   0.724583   0.018138
  0.191364   0.724670   0.018112
  0.191835   0.722719   0.018093
  0.192305   0.714790   0.018069
  0.192776   0.703144   0.018039
  0.193246   0.693983   0.018001
  0.193717   0.679708   0.017973
  0.194187   0.681000   0.017948
  0.194658   0.681364   0.017917
  0.195128   0.678214   0.017880
  0.195599   0.681574   0.017864
  0.196069   0.682537   0.017835
  0.196540   0.677463   0.017788
  0.197010   0.670184   0.017732
  0.197481   0.666169   0.017693
  0.197951   0.647171   0.017644
  0.198422   0.649945   0.017616
  0.198892   0.640743   0.017584
  0.199363   0.622447   0.017555
  0.199833   0.626779   0.017549
  0.200304   0.625790   0.017545
  0.200774   0.617002   0.017534
  0.201245   0.618897   0.017529
  0.201715   0.612521   0.017532
  0.202186   0.607515   0.017516
  0.202656   0.605241   0.017501
  0.203127   0.602932   0.017479
  0.203597   0.604169   0.017448
  0.204068   0.605981   0.017427
  0.204538   0.600630   0.017397
  0.205009   0.597543   0.017378
  0.205479   0.582779   0.017353
  0.205950   0.580546   0.017365
  0.206420   0.567472   0.017527
  0.206891   0.554846   0.017897
  0.207361   0.557029   0.018203
  0.207832   0.564647   0.018446
  0.208302   0.575353   0.018660
  0.208773   0.569303   0.018837
  0.209243   0.564626   0.018976
  0.209714   0.561404   0.019073
  0.210184   0.534764   0.019123
  0.210655   0.525309   0.019170
  0.211125   0.538630   0.019222
  0.211596   0.543179   0.019272
  0.212066   0.524685   0.019296
  0.212537   0.519706   0.019264
  0.213007   0.527675   0.019029
  0.213478   0.523537   0.018595
  0.213948   0.510924   0.018245
  0.214419   0.491776   0.017989
  0.214889   0.480188   0.017810
  0.215360   0.469751   0.017651
  0.215830   0.478553   0.017542
  0.216301   0.490296   0.017469
  0.216771   0.494518   0.017413
  0.217242   0.491377   0.017360
  0.217712   0.482640   0.017312
  0.218183   0.464458   0.017261
  0.218653   0.453418   0.017218
  0.219123   0.450596   0.017195
  0.219594   0.439225   0.017164
  0.220064   0.438069   0.017121
  0.220535   0.437362   0.017081
  0.221005   0.421397   0.017040
  0.221476   0.419479   0.017015
  0.221946   0.428165   0.016995
  0.222417   0.428047   0.016966
  0.222887   0.429956   0.016932
  0.223358   0.413765   0.016902
  0.223829   0.398436   0.016869
  0.224299   0.407110   0.016850
  0.224770   0.417861   0.016837
  0.225240   0.419778   0.016816
  0.225711   0.407407   0.016769
  0.226181   0.388848   0.016720
  0.226652   0.397076   0.016697
  0.227122   0.402817   0.016686
  0.227593   0.383379   0.016662
  0.228063   0.370252   0.016636
  0.228534   0.359250   0.016606
  0.229004   0.369227   0.016580
  0.229474   0.374159   0.016561
  0.229945   0.364053   0.016530
  0.230415   0.358338   0.016513
  0.230886   0.356480   0.016498
  0.231356   0.355423   0.016475
  0.231827   0.341131   0.016432
  0.232297   0.345892   0.016407
  0.232768   0.348447   0.016399
  0.233238   0.323746   0.016357
  0.233709   0.324004   0.016335
  0.234179   0.343874   0.016331
  0.234650   0.344325   0.016312
  0.235120   0.331963   0.016287
  0.235591   0.325108   0.016262
  0.236061   0.318707   0.016236
  0.236532   0.313949   0.016210
  0.237002   0.302355   0.016179
  0.237473   0.297406   0.016155
  0.237943   0.298784   0.016140
  0.238414   0.296748   0.016123
  0.238884   0.304189   0.016114
  0.239355   0.301645   0.016094
  0.239825   0.293430   0.016066
  0.240296   0.308338   0.016064
  0.240766   0.319378   0.016050
  0.241237   0.317365   0.016025
  0.241707   0.299099   0.016001
  0.242178   0.293633   0.015975
  0.242648   0.292540   0.015961
  0.243119   0.290186   0.015939
  0.243589   0.274325   0.015914
  0.244060   0.268789   0.015897
  0.244530   0.271527   0.015875
  0.245001   0.271659   0.015861
  0.245471   0.282443   0.015849
  0.245942   0.280365   0.015826
  0.246412   0.268572   0.015796
  0.246883   0.259348   0.015769
  0.247353   0.254930   0.015755
  0.247824   0.256248   0.015744
  0.248294   0.252172   0.015728
  0.248765   0.248427   0.015702
  0.249235   0.242808   0.015681
  0.249706   0.238997   0.015677
  0.250176   0.240768   0.015665
  0.250647   0.248637   0.015655
  0.251117   0.244552   0.015636
  0.251588   0.230848   0.015606
  0.252058   0.217817   0.015576
  0.252529   0.221615   0.015569
  0.252999   0.232955   0.015554
  0.253470   0.234446   0.015536
  0.253940   0.234317   0.015535
  0.254411   0.233873   0.015522
  0.254881   0.231011   0.015498
  0.255352   0.217308   0.015455
  0.255822   0.207650   0.015418
  0.256293   0.222332   0.015393
  0.256763   0.225398   0.015371
  0.257234   0.218844   0.015348
  0.257704   0.220960   0.015334
  0.258175   0.215672   0.015320
  0.258645   0.215306   0.015304
  0.259116   0.232780   0.015289
  0.259586   0.231926   0.015274
  0.260057   0.219229   0.015260
  0.260527   0.214394   0.015254
  0.260998   0.202655   0.015240
  0.261468   0.210908   0.015241
  0.261939   0.210481   0.015245
  0.262409   0.204126   0.015233
  0.262880   0.202868   0.015216
  0.263350   0.216230   0.015216
  0.263821   0.218071   0.015198
  0.264291   0.213801   0.015171
  0.264762   0.212165   0.015170
  0.265232   0.210509   0.015156
  0.265703   0.213316   0.015139
  0.266173   0.220976   0.015131
  0.266644   0.220069   0.015117
  0.267114   0.221394   0.015109
  0.267585   0.212956   0.015095
  0.268055   0.193208   0.015066
  0.268526   0.193403   0.015046
  0.268996   0.206966   0.015030
  0.269467   0.209583   0.015031
  0.269937   0.200902   0.015018
  0.270408   0.197286   0.014996
  0.270878   0.201552   0.014989
  0.271349   0.203160   0.014982
  0.271819   0.211888   0.014969
  0.272290   0.206136   0.014942
  0.272760   0.194600   0.014921
  0.273231   0.193200   0.014902
  0.273701   0.204298   0.014894
  0.274172   0.200118   0.014880
  0.274642   0.191211   0.014861
  0.275113   0.195662   0.014849
  0.275583   0.190919   0.014837
  0.276054   0.187840   0.014833
  0.276524   0.193453   0.014825
  0.276995   0.191891   0.014806
  0.277465   0.193073   0.014795
  0.277936   0.187915   0.014775
  0.278406   0.191060   0.014762
  0.278877   0.187288   0.014751
  0.279347   0.185066   0.014742
  0.279818   0.181869   0.014720
  0.280288   0.186477   0.014708
  0.280759   0.191007   0.014703
  0.281229   0.187736   0.014687
  0.281700   0.190046   0.014686
  0.282170   0.178811   0.014671
  0.282641   0.174548   0.014657
  0.283111   0.170332   0.014636
  0.283581   0.170117   0.014619
  0.284052   0.176874   0.014605
  0.284523   0.191142   0.014610
  0.284993   0.198189   0.014597
  0.285463   0.193501   0.014578
  0.285934   0.197993   0.014578
  0.286405   0.208177   0.014609
  0.286875   0.205088   0.014711
  0.287345   0.199674   0.014971
  0.287816   0.192034   0.015209
  0.288287   0.188868   0.015385
  0.288757   0.188816   0.015531
  0.289228   0.197188   0.015648
  0.289698   0.192624   0.015726
  0.290168   0.190569   0.015774
  0.290639   0.191765   0.015817
  0.291110   0.179459   0.015853
  0.291580   0.165284   0.015880
  0.292050   0.171477   0.015914
  0.292521   0.174739   0.015948
  0.292992   0.186389   0.015958
  0.293462   0.184505   0.015809
  0.293932   0.174612   0.015499
  0.294403   0.171866   0.015242
  0.294874   0.181580   0.015079
  0.295344   0.188553   0.014955
  0.295814   0.181217   0.014869
  0.296285   0.178451   0.014814
  0.296755   0.180066   0.014774
  0.297226   0.179252   0.014740
  0.297696   0.173626   0.014708
  0.298167   0.182784   0.014686
  0.298637   0.191958   0.014662
  0.299108   0.173540   0.014632
  0.299578   0.160337   0.014603
  0.300049   0.152524   0.014575
